"","SP600.Open","SP600.High","SP600.Low","SP600.Close","SP600.Volume","SP600.Adjusted"
"1",419.769989,420.190002,415.730011,415.730011,0,415.730011
"2",415.730011,425.450012,415.730011,423.970001,0,423.970001
"3",425.089996,425.160004,412.649994,416.25,0,416.25
"4",415.380005,420.109985,414.809998,420.109985,0,420.109985
"5",420.109985,420.480011,416.630005,418.059998,0,418.059998
"6",418.649994,419.929993,410.820007,416.059998,0,416.059998
"7",415.209991,418.329987,411.140015,416.850006,0,416.850006
"8",418.279999,419.609985,416.049988,417.920013,0,417.920013
"9",419.529999,422.769989,419.529999,421.959991,0,421.959991
"10",421.940002,423.390015,420.369995,422.040009,0,422.040009
"11",421.350006,426.290009,421.149994,426.040009,0,426.040009
"12",425.410004,425.76001,422.399994,425.579987,0,425.579987
"13",425.029999,425.480011,415.730011,416.209991,0,416.209991
"14",414.700012,416.769989,411.76001,412.75,0,412.75
"15",414.350006,415.25,410.329987,410.429993,0,410.429993
"16",410.609985,414.769989,410.26001,413.529999,0,413.529999
"17",411.73999,414.959991,410.76001,414.899994,0,414.899994
"18",415.839996,422.609985,414.859985,422,0,422
"19",422.019989,424.859985,420.570007,423.820007,0,423.820007
"20",423.779999,423.790009,413.350006,413.369995,0,413.369995
"21",413.869995,418.529999,412.679993,416.119995,0,416.119995
"22",418.459991,425.329987,418.190002,424.570007,0,424.570007
"23",423.119995,425.779999,422.480011,422.730011,0,422.730011
"24",422.399994,423.940002,417.950012,423.559998,0,423.559998
"25",423.720001,424.839996,421.859985,424.220001,0,424.220001
"26",424.649994,430.790009,424.649994,428.559998,0,428.559998
"27",428.25,430.920013,426.839996,430.920013,0,430.920013
"28",429.369995,430.779999,426.940002,428.899994,0,428.899994
"29",426.859985,431.059998,425.920013,430.76001,0,430.76001
"30",428.959991,435.279999,428.779999,435.279999,0,435.279999
"31",435.220001,437.480011,435.190002,437.390015,0,437.390015
"32",436.100006,436.76001,432.730011,432.730011,0,432.730011
"33",434.769989,437.640015,434.679993,437.529999,0,437.529999
"34",436.98999,441.769989,436.980011,440.079987,0,440.079987
"35",441.410004,442.540009,439.869995,441.279999,0,441.279999
"36",437.48999,438.829987,430.25,430.529999,0,430.529999
"37",430.329987,430.529999,420.51001,422.01001,0,422.01001
"38",421.649994,425.459991,419.609985,424.130005,0,424.130005
"39",424.809998,433.51001,424.809998,433.51001,0,433.51001
"40",435.320007,436.429993,431.369995,434.160004,0,434.160004
"41",435.290009,435.329987,425.269989,426.230011,0,426.230011
"42",425.670013,429.23999,424.119995,427.75,0,427.75
"43",431.140015,438.730011,431.140015,437.730011,0,437.730011
"44",437.730011,437.850006,431.640015,436.230011,0,436.230011
"45",437.290009,437.540009,426.369995,429.600006,0,429.600006
"46",429.540009,438.130005,427.429993,436.570007,0,436.570007
"47",436.149994,438.160004,434.440002,436.170013,0,436.170013
"48",431.98999,431.98999,424.799988,425.470001,0,425.470001
"49",423.720001,428.369995,422.570007,426.209991,0,426.209991
"50",422.519989,426.190002,420.350006,424.26001,0,424.26001
"51",418.440002,422.970001,413.359985,420.440002,0,420.440002
"52",419.459991,422.089996,414.119995,415.25,0,415.25
"53",419.779999,421.320007,417.119995,417.149994,0,417.149994
"54",419.200012,422.179993,419.200012,422.059998,0,422.059998
"55",425.790009,431.230011,425.790009,431.230011,0,431.230011
"56",431.640015,432.339996,428.519989,429.109985,0,429.109985
"57",428.089996,430.839996,423.950012,429.76001,0,429.76001
"58",431.899994,433.700012,429.040009,432.559998,0,432.559998
"59",434.380005,440.380005,433.519989,436.200012,0,436.200012
"60",437.290009,438.220001,434.769989,434.929993,0,434.929993
"61",434.410004,438.839996,433.149994,438.660004,0,438.660004
"62",440.440002,444.570007,440.269989,444.26001,0,444.26001
"63",443.779999,446.630005,443.640015,446.630005,0,446.630005
"64",448.839996,450.769989,447.109985,448.029999,0,448.029999
"65",449.399994,450.079987,448.290009,449.890015,0,449.890015
"66",449.600006,454.320007,449.070007,451.640015,0,451.640015
"67",453.48999,454.850006,451.100006,452.420013,0,452.420013
"68",452.459991,454.170013,449.170013,449.75,0,449.75
"69",451.25,452.100006,442.899994,444.299988,0,444.299988
"70",444.769989,445.48999,440.109985,441.799988,0,441.799988
"71",439.230011,440.75,435.839996,435.839996,0,435.839996
"72",435.799988,438.720001,432.859985,435.589996,0,435.589996
"73",432.540009,438.109985,432.130005,438.109985,0,438.109985
"74",437.230011,442.25,436.480011,442.100006,0,442.100006
"75",437.549988,437.549988,432.720001,435.359985,0,435.359985
"76",436.75,438.420013,433.420013,435.959991,0,435.959991
"77",440.170013,444.290009,440.170013,444.290009,0,444.290009
"78",447.619995,447.619995,444.660004,447.51001,0,447.51001
"79",446.670013,447.390015,444.190002,446.190002,0,446.190002
"80",447.290009,453.519989,447.160004,451.839996,0,451.839996
"81",452.200012,455.980011,451.570007,455.950012,0,455.950012
"82",455.040009,457.230011,454.570007,457.230011,0,457.230011
"83",458.269989,459.429993,456.570007,457.950012,0,457.950012
"84",459.570007,459.570007,453.440002,453.980011,0,453.980011
"85",453.059998,453.880005,446.01001,448.660004,0,448.660004
"86",448.829987,449.26001,442.059998,443.950012,0,443.950012
"87",440.980011,448.369995,440.25,442.320007,0,442.320007
"88",446.079987,449.5,442.75,444.140015,0,444.140015
"89",444.140015,448.880005,443.140015,448.309998,0,448.309998
"90",450.600006,456.200012,450.559998,456.200012,0,456.200012
"91",454.609985,454.950012,447.190002,449.059998,0,449.059998
"92",447.140015,453.730011,444.940002,452.98999,0,452.98999
"93",453.309998,453.890015,446.459991,447.109985,0,447.109985
"94",444.76001,448.049988,441.109985,441.109985,0,441.109985
"95",439.25,440.929993,437.399994,439.700012,0,439.700012
"96",440.5,445.890015,440.329987,445.859985,0,445.859985
"97",448.089996,448.429993,442.98999,446.700012,0,446.700012
"98",444.76001,446.179993,441.049988,443.25,0,443.25
"99",441.98999,441.98999,435.670013,435.779999,0,435.779999
"100",435.980011,437.980011,433.029999,433.589996,0,433.589996
"101",433.579987,439.899994,432.880005,438.76001,0,438.76001
"102",438.730011,443.950012,437.140015,443.790009,0,443.790009
"103",443.959991,448.119995,443.959991,446.540009,0,446.540009
"104",447.329987,453.48999,447.329987,453.440002,0,453.440002
"105",453.440002,453.440002,439.440002,439.880005,0,439.880005
"106",440.119995,442.269989,437.299988,439.01001,0,439.01001
"107",438.589996,438.589996,431.869995,432.149994,0,432.149994
"108",432.149994,432.76001,426.209991,426.209991,0,426.209991
"109",426.279999,430.950012,426.279999,427.5,0,427.5
"110",427.149994,427.149994,422.529999,422.790009,0,422.790009
"111",422.790009,427.089996,422.670013,424.880005,0,424.880005
"112",424.359985,424.359985,416.670013,418.190002,0,418.190002
"113",418.190002,421.190002,415.73999,417.320007,0,417.320007
"114",417.720001,427.450012,417.720001,426.26001,0,426.26001
"115",426.26001,426.26001,418.570007,419.649994,0,419.649994
"116",419.670013,423.950012,416.519989,421.109985,0,421.109985
"117",421.309998,425.859985,419.890015,421.279999,0,421.279999
"118",421,426.329987,420.029999,425.140015,0,425.140015
"119",425.220001,433.470001,425.220001,433.220001,0,433.220001
"120",433.089996,435.070007,429.959991,429.959991,0,429.959991
"121",429.299988,431.200012,421.470001,430.540009,0,430.540009
"122",430.630005,432.359985,426.390015,427.540009,0,427.540009
"123",427.559998,432.119995,426.179993,431.660004,0,431.660004
"124",431.700012,438.029999,431.700012,438.029999,0,438.029999
"125",438.190002,440.910004,436.350006,439.670013,0,439.670013
"126",439.690002,444.940002,439.690002,444.690002,0,444.690002
"127",444.75,452.559998,443.700012,451.920013,0,451.920013
"128",451.940002,454.079987,450.309998,453.51001,0,453.51001
"129",453.51001,455.190002,451.380005,454.709991,0,454.709991
"130",455.309998,462.420013,455.309998,461.01001,0,461.01001
"131",460.23999,460.23999,453.720001,457.880005,0,457.880005
"132",457.880005,457.880005,447.910004,448.690002,0,448.690002
"133",448.299988,451.200012,446.660004,447.190002,0,447.190002
"134",447.350006,454.690002,447.350006,450.730011,0,450.730011
"135",451.029999,452.880005,443.070007,443.350006,0,443.350006
"136",443.480011,446.130005,443.019989,445.890015,0,445.890015
"137",445.809998,445.809998,437.420013,439.850006,0,439.850006
"138",440.670013,450.279999,440.670013,450.089996,0,450.089996
"139",450.269989,450.549988,446.25,448.369995,0,448.369995
"140",448.399994,454.369995,448.399994,453.429993,0,453.429993
"141",453.429993,453.579987,449.700012,452.609985,0,452.609985
"142",452.589996,452.589996,446.779999,447.779999,0,447.779999
"143",447.769989,447.769989,443.619995,443.929993,0,443.929993
"144",443.540009,443.540009,430.670013,431.149994,0,431.149994
"145",430.959991,436.459991,429.980011,430.339996,0,430.339996
"146",430.339996,432.429993,422.869995,430.160004,0,430.160004
"147",430.200012,435.709991,424.019989,427.470001,0,427.470001
"148",427.470001,429.640015,414.76001,414.76001,0,414.76001
"149",414.76001,417.959991,405.459991,417.679993,0,417.679993
"150",417.040009,417.040009,395.869995,395.869995,0,395.869995
"151",396.600006,400.170013,381.329987,389.890015,0,389.890015
"152",389.329987,389.329987,356.829987,356.829987,0,356.829987
"153",358.429993,379.290009,349.350006,379.179993,0,379.179993
"154",377.420013,377.420013,359.920013,360.429993,0,360.429993
"155",360.899994,384.48999,360.899994,379.450012,0,379.450012
"156",380.029999,384.279999,375.76001,380.75,0,380.75
"157",380.890015,391.579987,380.890015,391.579987,0,391.579987
"158",391.579987,391.579987,380.820007,384.709991,0,384.709991
"159",384.929993,389.269989,380.579987,383.619995,0,383.619995
"160",382.880005,382.880005,359.709991,361.98999,0,361.98999
"161",361.769989,367.190002,355.709991,356.329987,0,356.329987
"162",357.799988,363.929993,353.880005,356.609985,0,356.609985
"163",356.959991,374.220001,355.690002,374.220001,0,374.220001
"164",374.190002,381.140015,370.890015,379.070007,0,379.070007
"165",379.779999,384.059998,368.320007,369.380005,0,369.380005
"166",369.26001,378.440002,362.160004,377.959991,0,377.959991
"167",377.959991,395.320007,377.959991,395.230011,0,395.230011
"168",395.040009,399.149994,388.5,397.049988,0,397.049988
"169",397.290009,402.320007,392.899994,396.700012,0,396.700012
"170",396.790009,401.019989,386.450012,388.040009,0,388.040009
"171",386.859985,386.859985,373.119995,374.049988,0,374.049988
"172",374.049988,374.049988,363.279999,373.23999,0,373.23999
"173",373.899994,388.589996,373.899994,388.529999,0,388.529999
"174",388.079987,389.980011,379.440002,380.850006,0,380.850006
"175",380.450012,380.450012,365.859985,369.26001,0,369.26001
"176",368.880005,372.230011,364.130005,372,0,372
"177",372.190002,378.959991,371.809998,378.079987,0,378.079987
"178",378.959991,389.519989,374.829987,384.700012,0,384.700012
"179",385.48999,389.790009,382.380005,389.790009,0,389.790009
"180",389.829987,392.769989,387.079987,389.640015,0,389.640015
"181",389.559998,389.559998,379.160004,383.540009,0,383.540009
"182",384.149994,388.140015,376.950012,376.950012,0,376.950012
"183",376.890015,379.200012,362.779999,363.01001,0,363.01001
"184",362.929993,362.929993,348.160004,352.959991,0,352.959991
"185",352.869995,359.700012,352.26001,357.890015,0,357.890015
"186",358.350006,365.700012,354.700012,365.429993,0,365.429993
"187",366.670013,381.450012,366.670013,373.630005,0,373.630005
"188",373.609985,374.519989,359.049988,359.049988,0,359.049988
"189",359.450012,368.700012,355.790009,365.459991,0,365.459991
"190",365.420013,365.420013,355.200012,355.390015,0,355.390015
"191",354.51001,358.410004,337.420013,337.420013,0,337.420013
"192",337.130005,360.799988,334.100006,360.070007,0,360.070007
"193",360.070007,366.309998,356.170013,364.420013,0,364.420013
"194",364.429993,373.480011,362.170013,373.269989,0,373.269989
"195",373.269989,374.549988,362.420013,363.75,0,363.75
"196",365.209991,379.269989,365.209991,379.220001,0,379.220001
"197",379.149994,381.839996,375.589996,380.609985,0,380.609985
"198",381.149994,389.609985,381.149994,386.75,0,386.75
"199",386.279999,386.920013,380.170013,385.619995,0,385.619995
"200",386.829987,393.130005,386.279999,392.470001,0,392.470001
"201",392.420013,392.420013,378.850006,379.850006,0,379.850006
"202",379.929993,391.769989,374.76001,389.980011,0,389.980011
"203",389.970001,391.209991,381.25,382.450012,0,382.450012
"204",382.589996,384.26001,374.559998,384.200012,0,384.200012
"205",385.559998,393.109985,385.559998,392.98999,0,392.98999
"206",393.440002,405.940002,393.440002,405.899994,0,405.899994
"207",405.899994,405.899994,392.76001,393.589996,0,393.589996
"208",393.869995,402.440002,390.380005,400.660004,0,400.660004
"209",400.799988,423.299988,400.799988,421.209991,0,421.209991
"210",421.170013,423.019989,417.390015,418.559998,0,418.559998
"211",417.820007,417.820007,408.339996,408.380005,0,408.380005
"212",407.940002,407.940002,393.200012,394.140015,0,394.140015
"213",394.470001,404.440002,394.470001,404.299988,0,404.299988
"214",404.690002,414.209991,399.549988,413.73999,0,413.73999
"215",413.149994,413.149994,405.649994,411.190002,0,411.190002
"216",411.209991,411.640015,402.980011,410.76001,0,410.76001
"217",411.23999,417.100006,406.079987,416.329987,0,416.329987
"218",415.890015,415.890015,397.440002,397.48999,0,397.48999
"219",397.609985,403.76001,396.820007,401.049988,0,401.049988
"220",401.559998,412.290009,401.559998,412.079987,0,412.079987
"221",411.709991,411.709991,403.390015,405.709991,0,405.709991
"222",405.579987,412.839996,401.690002,411.26001,0,411.26001
"223",410.730011,413.200012,403.48999,403.730011,0,403.730011
"224",403.720001,406.019989,397.170013,398.630005,0,398.630005
"225",398.709991,401.670013,397.339996,399.859985,0,399.859985
"226",398.790009,398.790009,387.980011,390.25,0,390.25
"227",390.26001,392.25,386.23999,387.459991,0,387.459991
"228",387.179993,387.179993,375.839996,375.980011,0,375.980011
"229",375.579987,378.850006,371.309998,371.309998,0,371.309998
"230",371.339996,389,371.339996,388.679993,0,388.679993
"231",388.690002,390.130005,385.329987,387.809998,0,387.809998
"232",388.51001,410.480011,388.51001,410.480011,0,410.480011
"233",410.160004,412.200012,407.059998,407.059998,0,407.059998
"234",407.660004,415.029999,407.660004,408.730011,0,408.730011
"235",408.970001,417.850006,408.970001,414.540009,0,414.540009
"236",414.540009,416.820007,411.279999,414.049988,0,414.049988
"237",413.519989,415.480011,405.829987,414.390015,0,414.390015
"238",414.390015,414.390015,400.98999,401.51001,0,401.51001
"239",401.51001,416.320007,401.51001,414.51001,0,414.51001
"240",414.390015,414.390015,404.040009,408.399994,0,408.399994
"241",408.600006,413.570007,399.589996,401.049988,0,401.049988
"242",401.049988,401.049988,394.700012,395.170013,0,395.170013
"243",395.859985,401.160004,395.859985,400.480011,0,400.480011
"244",400.700012,408.649994,400.700012,403.790009,0,403.790009
"245",404.200012,408.549988,396.709991,397.170013,0,397.170013
"246",397.209991,413.600006,397.209991,413.570007,0,413.570007
"247",413.579987,416.290009,407.970001,415.600006,0,415.600006
"248",415.670013,420.170013,415.670013,418.299988,0,418.299988
"249",418.540009,420.220001,417.619995,419.660004,0,419.660004
"250",419.399994,423.589996,417.619995,422.269989,0,422.269989
"251",422.279999,422.279999,412.929993,413.290009,0,413.290009
"252",413.5,419.589996,413.5,418.98999,0,418.98999
"253",418.829987,419.709991,415.040009,415.070007,0,415.070007
"254",416.299988,425.929993,416.299988,421.549988,0,421.549988
"255",421.399994,421.399994,416.200012,418.480011,0,418.480011
"256",418.480011,422.390015,412.140015,421.51001,0,421.51001
"257",421.51001,422.660004,417.690002,420.179993,0,420.179993
"258",420.230011,422.130005,418.089996,421.630005,0,421.630005
"259",422.070007,428.019989,422.070007,427.619995,0,427.619995
"260",427.589996,429.359985,425.929993,428.700012,0,428.700012
"261",428.859985,431.100006,425.859985,431.01001,0,431.01001
"262",431.01001,431.01001,424.440002,427.220001,0,427.220001
"263",427.25,432.200012,427.25,428.470001,0,428.470001
"264",428.470001,435.5,427.839996,435.5,0,435.5
"265",435.529999,438.809998,435.309998,437.359985,0,437.359985
"266",437.309998,439.450012,436.170013,438.679993,0,438.679993
"267",438.679993,441.049988,434.950012,437.609985,0,437.609985
"268",437.179993,441.119995,433.899994,440.720001,0,440.720001
"269",440.609985,444.339996,437.970001,443.730011,0,443.730011
"270",443.880005,445.899994,440.670013,442.230011,0,442.230011
"271",441.959991,444.920013,440.540009,444.829987,0,444.829987
"272",444.570007,444.570007,438.779999,441.059998,0,441.059998
"273",441.279999,444.309998,439.070007,442.119995,0,442.119995
"274",442.320007,451.869995,442.320007,451.619995,0,451.619995
"275",451.790009,455.269989,451.350006,453.829987,0,453.829987
"276",454.190002,464.980011,454.190002,463.559998,0,463.559998
"277",463.170013,463.170013,460.059998,461.529999,0,461.529999
"278",461.529999,463.109985,458.75,460.950012,0,460.950012
"279",460.950012,464.149994,458.119995,461.809998,0,461.809998
"280",462.25,462.700012,457.440002,459.51001,0,459.51001
"281",458.920013,458.920013,452.820007,453,0,453
"282",453.329987,459.299988,453.329987,459.019989,0,459.019989
"283",458.679993,458.679993,453.640015,456.850006,0,456.850006
"284",456.98999,458.609985,451.790009,453.059998,0,453.059998
"285",453.059998,461.920013,452.950012,461.920013,0,461.920013
"286",461.920013,463.75,461.359985,461.769989,0,461.769989
"287",461.769989,463.140015,457.23999,458.959991,0,458.959991
"288",458.950012,459.369995,455.410004,455.5,0,455.5
"289",455.5,461.890015,453.679993,461.709991,0,461.709991
"290",461.450012,461.799988,459.269989,459.76001,0,459.76001
"291",459.690002,461.179993,452.470001,459.190002,0,459.190002
"292",459.26001,461.649994,455.630005,457.690002,0,457.690002
"293",457.809998,460.720001,451.019989,451.019989,0,451.019989
"294",451.029999,458.519989,451.029999,453.670013,0,453.670013
"295",453.670013,454.109985,444.700012,446.230011,0,446.230011
"296",446.230011,447.779999,442.799988,447.209991,0,447.209991
"297",446.98999,446.98999,437.809998,438.5,0,438.5
"298",438.700012,443.040009,438.700012,442.799988,0,442.799988
"299",442.929993,448.350006,441.720001,447.959991,0,447.959991
"300",447.959991,456.040009,447.799988,453.690002,0,453.690002
"301",453.690002,455.140015,451.589996,453.269989,0,453.269989
"302",453.839996,462.850006,453.839996,462.850006,0,462.850006
"303",462.850006,463.390015,457.630005,458.850006,0,458.850006
"304",458.850006,463.299988,457.480011,463.299988,0,463.299988
"305",463.329987,463.980011,461.040009,461.769989,0,461.769989
"306",461.690002,469.089996,460.529999,465.970001,0,465.970001
"307",465.970001,465.970001,459.869995,461.5,0,461.5
"308",461.559998,464.200012,460.459991,461.690002,0,461.690002
"309",461.609985,461.609985,454.730011,457.420013,0,457.420013
"310",457.399994,461.980011,454.25,461.910004,0,461.910004
"311",461.970001,471.410004,461.970001,471.290009,0,471.290009
"312",471.290009,472.339996,468.079987,468.079987,0,468.079987
"313",468.079987,468.51001,462.209991,465.809998,0,465.809998
"314",465.399994,465.470001,459.570007,464.640015,0,464.640015
"315",464.839996,467.339996,462.309998,463.450012,0,463.450012
"316",463.279999,469.420013,461.019989,469.420013,0,469.420013
"317",469.410004,469.859985,464.540009,466.420013,0,466.420013
"318",466.420013,466.420013,456.73999,458.899994,0,458.899994
"319",458.869995,459.23999,456.579987,457.73999,0,457.73999
"320",457.73999,457.73999,447.720001,449.660004,0,449.660004
"321",449.269989,449.269989,438.929993,439.209991,0,439.209991
"322",439.230011,445.899994,439.230011,445.899994,0,445.899994
"323",445.970001,453.399994,445.970001,452.359985,0,452.359985
"324",452.359985,452.359985,446.100006,446.100006,0,446.100006
"325",446.100006,450.480011,443.519989,447.649994,0,447.649994
"326",448.109985,458.059998,448.109985,454.75,0,454.75
"327",454.730011,454.730011,448.730011,450.589996,0,450.589996
"328",450.690002,453.720001,445.320007,447.829987,0,447.829987
"329",448.190002,453.910004,448.190002,450.380005,0,450.380005
"330",449.709991,449.709991,439.73999,443.290009,0,443.290009
"331",443.279999,448.01001,442.829987,446.420013,0,446.420013
"332",446.459991,455.25,446.459991,453.859985,0,453.859985
"333",453.690002,458.209991,453.029999,457.48999,0,457.48999
"334",457.470001,462.540009,454.519989,462.019989,0,462.019989
"335",461.880005,461.880005,457.130005,457.320007,0,457.320007
"336",457.320007,465.410004,456.929993,457.470001,0,457.470001
"337",457.149994,460.070007,453.329987,459.880005,0,459.880005
"338",459.75,459.75,451.779999,453.5,0,453.5
"339",453.079987,453.079987,444.970001,445.369995,0,445.369995
"340",445.320007,447.700012,443.359985,446.369995,0,446.369995
"341",445.959991,446.470001,439.940002,446.089996,0,446.089996
"342",446.059998,446.149994,439.880005,444.019989,0,444.019989
"343",444.019989,448.109985,443.609985,445.940002,0,445.940002
"344",445.649994,447.869995,442.570007,444.720001,0,444.720001
"345",444.109985,444.109985,437.920013,438.940002,0,438.940002
"346",438.920013,443.040009,438.230011,439.230011,0,439.230011
"347",439.230011,442.309998,435.790009,435.940002,0,435.940002
"348",435.910004,436.679993,426.480011,426.480011,0,426.480011
"349",426.459991,429.149994,422.170013,423.100006,0,423.100006
"350",423.290009,430.839996,421.690002,430.730011,0,430.730011
"351",430.730011,433.380005,425.76001,428.029999,0,428.029999
"352",427.290009,430.859985,421.269989,430.329987,0,430.329987
"353",430.329987,431.140015,425.329987,430.549988,0,430.549988
"354",430.570007,432.140015,429.450012,430.950012,0,430.950012
"355",431.160004,437.910004,431.160004,436.799988,0,436.799988
"356",436.790009,436.790009,428.269989,428.420013,0,428.420013
"357",428.459991,430.179993,422.880005,428.130005,0,428.130005
"358",427.910004,427.910004,414.929993,414.950012,0,414.950012
"359",415.149994,417.790009,411.029999,414.869995,0,414.869995
"360",414.869995,419.040009,413.119995,418.929993,0,418.929993
"361",419.220001,429.279999,419.220001,429.279999,0,429.279999
"362",430.190002,434.679993,426.23999,426.380005,0,426.380005
"363",426.309998,431.420013,423.369995,431.019989,0,431.019989
"364",431.029999,434.519989,420.399994,420.48999,0,420.48999
"365",420.480011,425.959991,418.820007,425.890015,0,425.890015
"366",425.850006,426.790009,418.640015,420.070007,0,420.070007
"367",420.070007,425.679993,419.940002,425.220001,0,425.220001
"368",425.140015,430.649994,424.579987,430.25,0,430.25
"369",429.709991,432.119995,426.619995,430.73999,0,430.73999
"370",430.859985,440.459991,430.859985,438.529999,0,438.529999
"371",438.529999,439.850006,435.369995,436.980011,0,436.980011
"372",436.959991,436.959991,425.51001,425.829987,0,425.829987
"373",426.019989,431.850006,426.019989,431.299988,0,431.299988
"374",431.26001,431.26001,423.76001,424.589996,0,424.589996
"375",424.709991,427.98999,422.76001,426.320007,0,426.320007
"376",426.5,432.25,426.5,432,0,432
"377",431.839996,432.51001,426.119995,432.470001,0,432.470001
"378",433.029999,445.720001,433.029999,445.440002,0,445.440002
"379",445.440002,449.179993,443.130005,449.179993,0,449.179993
"380",449.179993,454.709991,448.820007,454.709991,0,454.709991
"381",454.709991,455.820007,452.029999,454.299988,0,454.299988
"382",453.850006,453.850006,447.309998,448.709991,0,448.709991
"383",448.690002,448.709991,445.730011,448,0,448
"384",448.109985,451.459991,441.76001,443.089996,0,443.089996
"385",443.089996,444.48999,439.570007,441.549988,0,441.549988
"386",441.200012,442.690002,434.970001,441.109985,0,441.109985
"387",441.26001,448.109985,441.26001,447.380005,0,447.380005
"388",447.380005,447.380005,443.720001,445.179993,0,445.179993
"389",445.179993,448.269989,441.570007,446.26001,0,446.26001
"390",446.209991,451.48999,445.549988,449.850006,0,449.850006
"391",450.079987,451.579987,448.329987,449.079987,0,449.079987
"392",448.899994,448.899994,443.5,443.630005,0,443.630005
"393",443.630005,443.630005,434.670013,437.059998,0,437.059998
"394",437.059998,437.910004,429.529999,431.130005,0,431.130005
"395",431.130005,435.019989,430.950012,432.149994,0,432.149994
"396",432.339996,438.700012,432.339996,436.350006,0,436.350006
"397",436.399994,447.51001,436.140015,446.320007,0,446.320007
"398",446.359985,447.390015,442.880005,443.529999,0,443.529999
"399",443.579987,445.820007,441.5,441.720001,0,441.720001
"400",441.720001,443.519989,433.529999,433.529999,0,433.529999
"401",433.48999,435.209991,431.059998,433.059998,0,433.059998
"402",433.600006,445.75,433.600006,444.170013,0,444.170013
"403",444.230011,448.98999,444.230011,447.220001,0,447.220001
"404",447.329987,453.959991,447.329987,450.899994,0,450.899994
"405",450.980011,452.519989,449.619995,451.320007,0,451.320007
"406",451.350006,453.549988,451.26001,452.140015,0,452.140015
"407",452.140015,452.140015,449.730011,451.649994,0,451.649994
"408",451.640015,451.640015,445.690002,450.100006,0,450.100006
"409",450.190002,452.48999,447.350006,448.480011,0,448.480011
"410",448.480011,452.76001,447.73999,452.76001,0,452.76001
"411",452.790009,458,450.470001,457.529999,0,457.529999
"412",457.48999,461.190002,456.790009,461.190002,0,461.190002
"413",461.190002,461.190002,456.790009,459.459991,0,459.459991
"414",459.459991,465.359985,458.140015,459.059998,0,459.059998
"415",459.019989,459.019989,455.940002,457.579987,0,457.579987
"416",457.579987,457.600006,453.380005,454.380005,0,454.380005
"417",454.380005,456.970001,452.869995,455.929993,0,455.929993
"418",455.929993,458.329987,455.100006,456.480011,0,456.480011
"419",456.480011,459.209991,456.029999,458.779999,0,458.779999
"420",458.779999,461.980011,458.320007,460.910004,0,460.910004
"421",460.910004,460.910004,455.869995,456.350006,0,456.350006
"422",456.459991,459.059998,454.470001,457.910004,0,457.910004
"423",457.869995,464.25,455.070007,463.26001,0,463.26001
"424",463.209991,464.73999,461.579987,462.380005,0,462.380005
"425",462.390015,472.73999,462.390015,471.640015,0,471.640015
"426",471.769989,474.950012,471.769989,473.970001,0,473.970001
"427",473.970001,475.359985,472.529999,472.799988,0,472.799988
"428",472.829987,475.980011,472.51001,474.25,0,474.25
"429",474.429993,475.51001,472.700012,475.279999,0,475.279999
"430",475.290009,483.839996,473.630005,481.130005,0,481.130005
"431",481.140015,488,481.140015,485.660004,0,485.660004
"432",485.660004,485.660004,480.470001,482.059998,0,482.059998
"433",482.019989,482.019989,479.950012,481.5,0,481.5
"434",481.570007,482.279999,479,479.049988,0,479.049988
"435",478.880005,478.880005,474.119995,476.529999,0,476.529999
"436",476.640015,481.299988,476.640015,478.100006,0,478.100006
"437",477.579987,478.709991,474.75,475.940002,0,475.940002
"438",476.019989,478.48999,468.910004,469.049988,0,469.049988
"439",469.109985,469.23999,464.799988,465.899994,0,465.899994
"440",465.899994,472.100006,465.670013,471.359985,0,471.359985
"441",471.339996,471.339996,466.980011,468,0,468
"442",468.269989,473.420013,467.839996,469.929993,0,469.929993
"443",469.950012,471.160004,468.209991,469.809998,0,469.809998
"444",469.859985,471.320007,467,468.290009,0,468.290009
"445",468.309998,471.070007,466.100006,471.070007,0,471.070007
"446",471.070007,476.109985,469.480011,470.26001,0,470.26001
"447",470.26001,470.26001,467.350006,467.980011,0,467.980011
"448",467.890015,468.040009,461.779999,461.899994,0,461.899994
"449",461.899994,462.630005,460.130005,461.200012,0,461.200012
"450",461.25,465.829987,461.25,462.200012,0,462.200012
"451",462.160004,462.600006,457.51001,458.26001,0,458.26001
"452",458.350006,461.200012,457.140015,461.160004,0,461.160004
"453",461.279999,465.170013,461.279999,464.880005,0,464.880005
"454",464.880005,469.140015,464.880005,468.880005,0,468.880005
"455",468.869995,468.98999,466.519989,466.570007,0,466.570007
"456",466.410004,466.410004,456.869995,458.799988,0,458.799988
"457",458.709991,459.119995,456.459991,458.369995,0,458.369995
"458",457.880005,457.880005,451.529999,456.399994,0,456.399994
"459",456.399994,458.25,453.799988,454.929993,0,454.929993
"460",455.440002,459.209991,453.649994,456.399994,0,456.399994
"461",456.399994,457.559998,451.700012,454.440002,0,454.440002
"462",454.570007,458.209991,454.410004,458.149994,0,458.149994
"463",458.130005,464.130005,458.100006,463.690002,0,463.690002
"464",463.809998,464.980011,460.290009,461.279999,0,461.279999
"465",457.350006,461.040009,456.279999,460.320007,0,460.320007
"466",460.339996,465.76001,460.339996,465.100006,0,465.100006
"467",465.100006,465.100006,452.540009,453.910004,0,453.910004
"468",453.910004,454.670013,447.619995,447.619995,0,447.619995
"469",447.619995,451.140015,445.540009,447.73999,0,447.73999
