Date,Close/Last,Volume,Open,High,Low
07/07/2021,133.5469,1721689,133.3438,133.7031,133.2031
07/06/2021,133.2188,1847305,132.75,133.3906,132.5781
07/02/2021,132.6719,1226545,132.375,132.7969,132.2344
07/01/2021,132.2656,1044512,132.3125,132.4688,132.1875
06/30/2021,132.50,1640352,132.2812,132.5625,132.1875
06/29/2021,132.2812,1007474,132.25,132.2969,132.0156
06/28/2021,132.2656,930925,131.9219,132.3281,131.8906
06/25/2021,131.8594,1203289,132.1094,132.2656,131.7656
06/24/2021,132.1719,1169861,132.1562,132.2812,132.0312
06/23/2021,132.1875,1213798,132.3906,132.4688,132.1094
06/22/2021,132.3594,1304952,132.1719,132.4375,132.0156
06/21/2021,132.2031,1844386,132.4062,132.9375,132.00
06/18/2021,132.3125,2080458,132.0469,132.4219,131.6562
06/17/2021,132.0156,2497135,131.625,132.1562,131.4375
06/16/2021,131.75,2060098,132.5625,132.6406,131.5469
06/15/2021,132.5312,1219543,132.5469,132.6562,132.4531
06/14/2021,132.5156,994317,132.8906,132.9219,132.4844
06/11/2021,132.8438,1300374,133.1094,132.9375,132.7812
06/10/2021,132.9375,2173849,132.7188,133.125,132.3125
06/09/2021,132.7656,1697954,132.3906,132.9062,132.3594
06/08/2021,132.4531,1284005,132.1094,132.5625,132.0938
06/07/2021,132.1094,788588,132.2031,132.2188,132.0156
06/04/2021,132.2031,1880720,131.6094,132.2344,131.5625
06/03/2021,131.5938,1117442,131.9531,131.9844,131.5625
06/02/2021,131.9375,904031,131.8125,132.00,131.7188
06/01/2021,131.7969,1349439,131.8125,131.875,131.6094
05/28/2021,131.9375,1739945,131.7656,132.0469,131.7969
05/27/2021,131.7812,1565860,131.9688,131.8438,131.75
05/26/2021,132.9062,2824385,132.9844,133.0469,132.8438
05/25/2021,132.9688,4009228,132.625,133.0469,132.9531
05/24/2021,132.625,2338324,132.5312,132.6875,132.50
05/21/2021,132.4375,1595823,132.50,132.625,132.375
05/20/2021,132.4844,1558996,132.0938,132.5312,132.0312
05/19/2021,132.0312,1973335,132.3906,132.5781,131.9375
05/18/2021,132.3906,954878,132.25,132.4531,132.2344
05/17/2021,132.3438,1133730,132.4219,132.6719,132.25
05/14/2021,132.4062,1532042,132.2188,132.5312,132.1875
05/13/2021,132.1875,1801151,131.9219,132.3125,132.2188
05/12/2021,131.9219,2359681,132.4531,132.5625,131.875
05/11/2021,132.4531,1467401,132.6094,132.50,132.4062
05/10/2021,132.6094,1339591,132.7031,132.9531,132.5625
05/07/2021,132.75,2712647,132.5781,132.7969,132.7031
05/06/2021,132.6719,1312909,132.625,132.7031,132.5625
05/05/2021,132.5469,1403346,132.4219,132.6719,132.5781
05/04/2021,132.4219,1819960,132.3281,132.5156,132.4062
05/03/2021,132.3281,1498093,132.0469,132.50,131.8281
04/30/2021,132.0312,1935588,131.9688,132.1406,131.9844
04/29/2021,131.9844,1564281,132.1719,132.0312,131.7344
04/28/2021,132.0938,1644598,132.0156,132.2031,131.7188
04/27/2021,132.0312,1369461,132.3594,132.0625,131.9531
04/26/2021,132.375,1316082,132.3906,132.3906,132.3438
04/23/2021,132.4375,1092162,132.6406,132.7344,132.3125
04/22/2021,132.5469,1401257,132.5312,132.6562,132.5625
04/21/2021,132.5312,1213755,132.5781,132.6406,132.3594
04/20/2021,132.5625,1358002,132.2031,132.6094,132.50
04/19/2021,132.2344,1168564,132.3438,132.5625,132.0469
04/16/2021,132.375,1404837,132.3906,132.5469,132.1875
04/15/2021,132.6562,2088587,131.9062,132.5625,132.3594
04/14/2021,131.9219,1261660,132.1094,132.1875,131.7812
04/13/2021,132.0781,1677865,131.7031,132.125,131.9375
04/12/2021,131.625,1127279,131.7344,131.7031,131.5469
04/09/2021,131.7344,1514213,132.0469,131.8438,131.7031
04/08/2021,132.00,1117602,131.6562,132.0938,131.6562
04/07/2021,131.8281,1360223,131.6719,131.7969,131.6094
04/06/2021,131.6875,1312505,131.2812,131.7344,131.1094
04/05/2021,131.1094,883623,130.9531,131.2656,130.7969
04/01/2021,130.9531,477988,131.4688,131.625,130.9219
03/31/2021,130.9375,2269970,131.2969,131.2969,130.9062
03/30/2021,131.1875,1819714,131.3906,131.3125,131.2188
03/29/2021,131.3594,1399255,131.6406,131.9844,131.2969
03/26/2021,131.7656,1418656,131.9531,132.125,131.625
03/25/2021,132.1406,1971140,132.125,132.2969,131.8906
03/24/2021,132.0938,1641329,132.0156,132.2812,131.8125
03/23/2021,131.9219,1480719,131.4844,132.0938,131.4375
03/22/2021,131.5469,1257163,131.2969,131.75,131.2188
03/19/2021,131.2188,2107148,131.3438,131.3125,131.1719
03/18/2021,131.2656,2730787,131.9531,131.4531,131.3281
03/17/2021,132.0938,2418909,131.8906,132.0469,131.8906
03/16/2021,131.9062,1455449,131.9688,132.1719,131.8594
03/15/2021,131.9531,1405927,131.8125,132.0625,131.9062
03/12/2021,131.7812,2054526,132.4688,132.5625,131.7188
03/11/2021,132.6094,1956017,132.5312,132.6719,132.4688
03/10/2021,132.5312,1894279,132.4062,132.5625,132.4844
03/09/2021,132.2969,1847406,131.8594,132.4219,131.8281
03/08/2021,131.875,1640691,132.0625,132.1562,131.7656
03/05/2021,132.3438,2558123,132.2969,132.5312,131.7344
03/04/2021,132.3906,2187846,132.9375,132.5156,132.2656
03/03/2021,133.0469,2040385,133.7031,133.1406,132.9062
03/02/2021,133.5469,1633067,133.4062,133.7188,133.50
03/01/2021,133.1875,2132255,133.1562,133.4219,133.0938
02/26/2021,132.7188,3560234,132.625,133.3281,132.25
02/25/2021,132.5781,3929086,134.1406,134.2031,131.9688
02/24/2021,135.1562,3582146,135.5469,135.7188,134.8594
02/23/2021,135.4219,4287365,135.3438,135.5625,135.2031
02/22/2021,135.3281,3642591,135.4219,135.5938,135.0312
02/19/2021,135.4531,2817768,135.8281,135.8906,135.3281
02/18/2021,135.8594,2004312,135.9531,135.9531,135.7656
02/17/2021,135.75,3135988,135.6562,135.9531,135.7344
02/16/2021,135.7812,3038054,136.4531,136.4688,135.6406
02/12/2021,136.5469,1499293,136.8125,136.625,136.4688
02/11/2021,136.8594,1303784,136.9844,137.0625,136.7969
02/10/2021,136.9219,1546192,136.7031,136.9844,136.5781
02/09/2021,136.7188,1155757,136.625,136.8125,136.6094
02/08/2021,136.6094,1265582,136.6719,136.7812,136.4531
02/05/2021,136.6875,2150914,136.7656,136.9219,136.50
02/04/2021,136.7969,1321224,136.7344,136.8438,136.75
02/03/2021,136.7969,1337265,137.0156,136.8125,136.7188
02/02/2021,136.9375,1180136,137.1562,137.2188,136.875
02/01/2021,137.1875,1151057,137.1719,137.2969,137.0625
01/29/2021,137.0312,2626019,137.2656,137.3281,136.8906
01/28/2021,137.25,2091357,137.50,137.5938,137.125
01/27/2021,137.5312,1600364,137.375,137.6406,137.2812
01/26/2021,137.3906,1052302,137.4219,137.4531,137.2656
01/25/2021,137.375,1334582,137.0312,137.4531,136.9375
01/22/2021,137.0312,1190947,136.875,137.0781,136.8125
01/21/2021,136.8906,1267885,137.00,137.0625,136.7344
01/20/2021,136.9688,1185444,136.9531,137.0625,136.7969
01/19/2021,136.9375,1440304,136.9219,136.9844,136.6562
01/15/2021,136.8594,1316526,136.5312,136.9531,136.8594
01/14/2021,136.5625,1621774,136.7969,136.7656,136.50
01/13/2021,136.7656,1816917,136.4219,136.8125,136.7031
01/12/2021,136.3906,1935263,136.3125,136.4531,136.0312
01/11/2021,136.4219,1472765,136.5625,136.75,136.2969
01/08/2021,136.6562,2260248,136.875,136.9219,136.5156
01/07/2021,136.9531,1614489,137.2344,137.2969,136.8438
01/06/2021,137.2031,2572204,137.8281,137.9219,137.0938
01/05/2021,137.8438,1248450,138.1562,138.1562,137.7812
01/04/2021,138.125,1264856,137.9688,138.1719,138.0625
12/31/2020,138.0781,829781,137.9688,138.1094,137.8906
12/30/2020,137.9688,683126,137.8906,137.9844,137.75
12/29/2020,137.8906,742723,137.9688,137.9688,137.7969
12/28/2020,137.9219,599652,137.9219,137.9844,137.75
12/24/2020,137.875,243457,137.7969,137.9375,137.7344
12/23/2020,137.7656,1051575,137.9844,138.0938,137.625
12/22/2020,137.9844,747972,137.7969,138.00,137.7656
12/21/2020,137.7656,1232326,137.75,138.25,137.7188
12/18/2020,137.75,778349,137.7969,137.9531,137.7344
12/17/2020,137.8594,1229600,137.9062,138.125,137.7188
12/16/2020,137.8906,1358622,137.9375,138.0156,137.6094
12/15/2020,137.8594,942192,138.0781,138.125,137.8125
12/14/2020,138.0781,1012720,137.9688,138.0938,138.0156
12/11/2020,138.0938,1101907,137.875,138.2188,137.8281
12/10/2020,137.8906,1222543,137.6875,137.9062,137.625
12/09/2020,137.625,1096253,137.7188,137.75,137.4688
12/08/2020,137.8125,996896,137.75,137.9844,137.625
12/07/2020,137.7188,1059574,137.3906,137.7656,137.6094
12/04/2020,137.375,1417026,137.7656,137.8438,137.2344
12/03/2020,137.6562,1204405,137.5156,137.8125,137.4375
12/02/2020,137.4219,1456782,137.5312,137.6562,137.2656
12/01/2020,137.4375,2056165,138.1875,138.2344,137.4062
11/30/2020,138.1719,1712587,138.1719,138.25,138.0469
11/27/2020,138.1875,632734,137.875,138.1875,137.875
11/25/2020,138.2656,1812975,138.25,138.4688,138.125
11/24/2020,138.25,3262332,138.3281,138.375,138.1719
11/23/2020,138.3125,2541076,138.5312,138.5469,138.2656
11/20/2020,138.50,1483233,138.5156,138.625,138.375
11/19/2020,138.3594,1472520,138.2188,138.5156,138.2188
11/18/2020,138.1875,1438992,138.3594,138.5156,138.0781
11/17/2020,138.2969,1265481,138.0312,138.3594,137.9531
11/16/2020,138.0312,1206521,138.0781,138.25,137.8438
11/13/2020,138.1094,959502,138.2031,138.1094,138.0469
11/12/2020,138.1562,1695976,137.625,138.2344,137.6094
11/11/2020,137.6094,535624,137.50,137.6719,137.4844
11/10/2020,137.4375,2001950,137.8125,137.9219,137.4219
11/09/2020,137.5781,2665092,138.50,137.8438,137.50
11/06/2020,138.5469,1441946,138.9688,139.0312,138.3906
11/05/2020,138.875,1611330,138.9688,138.9688,138.875
11/04/2020,138.9844,2835860,137.9531,139.0312,138.8594
11/03/2020,138.0938,1215029,138.3125,138.0938,137.9844
11/02/2020,138.2969,1390050,138.1719,138.3125,138.2344
10/30/2020,138.2188,2336411,138.4688,138.6094,138.1094
10/29/2020,138.4062,1912856,138.8125,138.8906,138.3594
10/28/2020,138.7969,1490303,138.8906,138.8594,138.7969
10/27/2020,138.8438,931700,138.625,138.9062,138.5781
10/26/2020,138.6406,1121640,138.3438,138.7188,138.3438
10/23/2020,138.3594,1144245,138.2656,138.4688,138.1719
10/22/2020,138.3281,1326913,138.50,138.625,138.1562
10/21/2020,138.5781,1472934,138.75,138.6719,138.4844
10/20/2020,138.7031,1214490,138.8281,138.8906,138.6562
10/19/2020,138.9219,1012481,139.0312,139.0469,138.75
10/16/2020,139.0625,902395,139.0938,139.2344,138.9688
10/15/2020,139.125,1116025,139.2031,139.4375,139.0625
10/14/2020,139.2188,766442,139.2031,139.25,139.1875
10/13/2020,139.2031,998553,138.9062,139.25,138.8906
10/12/2020,138.9062,192355,138.8281,138.9375,138.7969
10/09/2020,138.8281,979004,138.7969,138.8438,138.7656
10/08/2020,138.9219,939136,138.7031,138.9375,138.7031
10/07/2020,138.7188,1312019,139.125,139.1406,138.6406
10/06/2020,139.0469,1573953,138.7656,139.1406,139.00
10/05/2020,138.9219,1296230,139.375,138.8438,138.75
10/02/2020,139.4375,1390571,139.5156,139.7812,139.3594
10/01/2020,139.5469,1480550,139.4688,139.6406,139.5156
09/30/2020,139.5312,1677346,139.7344,139.7969,139.3438
09/29/2020,139.7812,749728,139.7031,139.8125,139.625
09/28/2020,139.625,695931,139.6406,139.6875,139.5156
09/25/2020,139.6406,734906,139.5469,139.7188,139.4688
09/24/2020,139.5781,1008373,139.5156,139.6094,139.4688
09/23/2020,139.50,946449,139.5469,139.6719,139.3906
09/22/2020,139.625,795859,139.5781,139.625,139.4844
09/21/2020,139.5625,970369,139.3906,139.7344,139.375
09/18/2020,139.4062,688463,139.4219,139.5625,139.3438
09/17/2020,139.4062,990520,139.375,139.75,139.3594
09/16/2020,139.4531,836232,139.4844,139.6875,139.3281
09/15/2020,139.50,717889,139.5625,139.5938,139.4219
09/14/2020,139.5781,719584,139.5938,139.7188,139.50
09/11/2020,139.5938,906331,139.4219,139.625,139.3125
09/10/2020,139.4375,1145152,139.2969,139.50,139.1562
09/09/2020,139.2969,1171098,139.50,139.625,139.2188
09/08/2020,139.3906,1325247,139.0938,139.5156,139.0156
09/04/2020,139.0312,1372428,139.6562,139.50,139.00
09/03/2020,139.7812,1125353,139.5469,139.9062,139.4062
09/02/2020,139.5469,1068887,139.4375,139.6094,139.2812
09/01/2020,139.4375,1211778,139.2031,139.4531,139.0312
08/31/2020,139.25,1678340,139.1406,139.3125,138.9375
08/28/2020,139.0938,1310032,138.7812,139.2188,138.5781
08/27/2020,138.9688,2375169,139.3281,139.625,138.8906
08/26/2020,139.3281,2922707,139.2656,139.3438,139.0156
08/25/2020,139.3125,2953764,139.4688,139.4844,139.0156
08/24/2020,139.5156,1471826,139.6094,139.7188,139.4375
08/21/2020,139.6562,944514,139.50,139.7344,139.4219
08/20/2020,139.5625,950300,139.3125,139.6562,139.3125
08/19/2020,139.375,993648,139.4219,139.5625,139.2656
08/18/2020,139.3906,826595,139.2969,139.50,139.25
08/17/2020,139.3281,964536,139.1562,139.4688,139.1094
08/14/2020,139.125,1031100,138.9062,139.2188,138.9062
08/13/2020,138.9688,1286964,139.125,139.4375,138.8906
08/12/2020,139.1875,1435726,139.3594,139.50,139.00
08/11/2020,139.25,1483000,139.875,139.9375,139.2188
08/10/2020,139.875,663240,139.9375,140.1406,139.8281
08/07/2020,139.9531,864503,140.1406,140.2812,139.9062
08/06/2020,140.1562,864982,140.0312,140.4062,140.00
08/05/2020,140.0781,999740,140.3906,140.4062,140.00
08/04/2020,140.3281,746434,140.0312,140.4062,139.9375
08/03/2020,139.9375,814675,140.1562,140.1719,139.875
07/31/2020,140.0781,1223992,139.9688,140.1875,139.875
07/30/2020,140.0156,701928,139.7812,140.0625,139.75
07/29/2020,139.75,743406,139.7031,139.875,139.5781
07/28/2020,139.7031,837920,139.4219,139.7344,139.25
07/27/2020,139.4688,722912,139.5625,139.75,139.4062
07/24/2020,139.5781,677360,139.625,139.7812,139.5312
07/23/2020,139.625,638219,139.5312,139.7031,139.5156
07/22/2020,139.5625,628958,139.5469,139.6719,139.4844
07/21/2020,139.5156,590681,139.4688,139.5938,139.3281
07/20/2020,139.3906,519485,139.3594,139.5625,139.3281
07/17/2020,139.3594,547770,139.4375,139.5625,139.3125
07/16/2020,139.4844,612602,139.3125,139.5625,139.2656
07/15/2020,139.3438,769113,139.2031,139.4375,139.1094
07/14/2020,139.4219,875784,139.3438,139.5156,139.2344
07/13/2020,139.3594,760721,139.1562,139.375,139.0156
07/10/2020,139.2188,987046,139.375,139.7031,139.1094
07/09/2020,139.50,971570,139.0781,139.5312,139.0625
07/08/2020,139.1875,902275,139.25,139.2812,139.0156
07/07/2020,139.2031,769498,139.0156,139.3281,138.9375
07/06/2020,138.9844,716014,139.0469,139.1719,138.7656
07/02/2020,139.0938,875195,138.9688,139.1875,138.7344
07/01/2020,138.9531,1132836,139.1562,139.1719,138.7969
06/30/2020,139.1719,1209140,139.375,139.4375,139.0938
06/29/2020,139.3281,853975,139.2344,139.4219,139.2188
06/26/2020,139.2188,897263,139.2344,139.2656,139.1406
06/25/2020,138.9062,1056889,138.875,139.0625,138.7969
06/24/2020,138.875,974921,138.6719,138.9062,138.5312
06/23/2020,138.75,928780,138.6406,138.9062,138.5156
06/22/2020,138.7031,708245,138.7812,138.9531,138.6406
06/19/2020,138.7812,818962,138.6719,138.875,138.4219
06/18/2020,138.8281,843721,138.50,138.875,138.50
06/17/2020,138.5938,941216,138.4375,138.6719,138.3594
06/16/2020,138.4375,1493928,138.5625,138.6875,138.2188
06/15/2020,138.5625,1022321,138.8281,139.0938,138.5312
06/12/2020,138.7344,1086807,138.8906,138.9688,138.5625
06/11/2020,139.0469,1399451,138.625,139.0938,138.6094
06/10/2020,138.4844,1352444,137.75,138.6719,137.6875
06/09/2020,137.7188,1214435,137.3438,137.9062,137.3281
06/08/2020,137.2969,918947,137.1094,137.4844,136.9375
06/05/2020,137.0938,2132607,137.75,137.9531,136.6875
06/04/2020,137.7969,1640587,138.2812,138.375,137.6875
06/03/2020,138.1875,1399503,138.8438,138.875,138.1094
06/02/2020,138.8594,788742,139.00,139.1094,138.7812
06/01/2020,139.0156,876127,139.125,139.2344,138.7812
05/29/2020,139.0625,1517698,138.7656,139.1094,138.75
05/28/2020,138.6562,1224486,138.7812,138.9375,138.5781
05/27/2020,139.125,2494194,138.9844,139.3125,138.6875
05/26/2020,138.9531,3525736,139.2031,139.25,138.7969
05/22/2020,139.1562,1364129,139.0625,139.4219,139.0469
05/21/2020,139.0625,1397213,139.0156,139.2188,138.9844
05/20/2020,139.0781,1168778,139.0469,139.1562,138.7812
05/19/2020,138.8594,1236009,138.6719,139.0469,138.5781
05/18/2020,138.5938,1232596,139.3594,139.3906,138.5625
05/15/2020,139.3281,1015167,139.375,139.6562,139.25
05/14/2020,139.4219,1060940,139.2031,139.5156,139.1562
05/13/2020,139.2188,1186885,139.0781,139.3125,139.0312
05/12/2020,138.9531,1150631,138.7188,139.0938,138.5781
05/11/2020,138.625,951841,138.9375,139.0625,138.6094
05/08/2020,138.9531,1045001,139.1875,139.50,138.875
05/07/2020,139.2969,1294096,138.625,139.3438,138.50
05/06/2020,138.5469,1233135,138.7969,138.8125,138.2656
05/05/2020,138.8594,924816,138.9219,138.9844,138.625
05/04/2020,138.9688,881016,138.9375,139.00,138.8906
05/01/2020,138.875,835692,138.9688,139.2656,138.8438
04/30/2020,139.0625,1479956,138.9375,139.3594,138.7969
04/29/2020,138.9688,1031723,139.00,139.2812,138.8281
04/28/2020,139.0156,950033,138.625,139.1094,138.5312
04/27/2020,138.6562,838774,139.00,139.0469,138.5781
04/24/2020,139.1094,720790,139.0938,139.2344,138.8906
04/23/2020,139.0156,1063767,139.0312,139.1719,138.8594
04/22/2020,139.0469,905525,139.4219,139.5312,138.8281
04/21/2020,139.3906,1064217,139.2188,139.6875,139.0781
04/20/2020,139.1094,708580,139.0156,139.2344,138.9219
04/17/2020,138.8906,1287496,138.8438,139.4375,138.5312
04/16/2020,139.2344,1088442,139.1719,139.4062,138.9531
04/15/2020,139.1562,1218792,138.2188,139.2812,138.1875
04/14/2020,138.2188,1002172,137.9688,138.3906,137.8438
04/13/2020,138.0781,570463,138.0781,138.3438,137.8906
04/09/2020,138.25,1140329,137.7656,138.3906,137.6562
04/08/2020,137.8438,1087515,138.0625,138.2969,137.7031
04/07/2020,137.9062,1388541,138.4375,138.4688,137.50
04/06/2020,138.4062,918312,138.9844,139.0312,138.3281
04/03/2020,139.1406,889439,139.0156,139.3438,138.8906
04/02/2020,138.8906,1157123,139.2969,139.4531,138.7812
04/01/2020,138.9844,1302200,138.7969,139.4219,138.7812
03/31/2020,138.6875,1489815,138.4688,139.0469,138.3438
03/30/2020,138.8281,1219173,138.9219,139.3906,138.375
03/27/2020,138.2656,1191882,137.3906,138.75,137.3438
03/26/2020,137.7344,1249289,137.25,138.0156,137.2188
03/25/2020,137.3438,1255518,137.2344,137.6875,137.0312
03/24/2020,137.4531,1342305,138.0938,138.3125,136.9219
03/23/2020,138.2031,1736982,137.5625,138.5625,137.2031
03/20/2020,136.7344,1621703,134.9375,137.4531,134.6875
03/19/2020,135.2188,1976505,134.4688,135.9688,133.6562
03/18/2020,134.0781,2021493,135.3438,136.0156,134.0156
03/17/2020,135.8906,1767627,138.0781,138.125,135.0938
03/16/2020,137.9688,1828344,138.2656,138.9531,136.625
03/13/2020,136.2812,2187664,138.1094,138.50,135.7969
03/12/2020,137.25,2496519,137.2344,139.2188,136.75
03/11/2020,137.3906,2561313,137.3125,138.5938,137.0156
03/10/2020,137.625,2921658,138.9531,139.4219,137.0625
03/09/2020,139.4531,3002953,138.50,140.75,138.4688
03/06/2020,137.9219,3450212,136.625,138.375,136.4688
03/05/2020,136.5312,2342696,135.8281,136.7188,135.7188
03/04/2020,136.00,2601051,135.9062,136.4219,135.4219
03/03/2020,135.75,3710937,134.4375,136.7188,134.2812
03/02/2020,135.1094,3203988,135.125,135.3438,134.4375
02/28/2020,134.75,4521145,134.6562,134.9219,134.2812
02/27/2020,133.3281,3175713,133.25,133.8594,133.0781
02/26/2020,133.3281,4266125,132.9062,133.4062,132.7031
02/25/2020,133.125,5501709,132.7344,133.3281,132.3438
02/24/2020,132.6562,4147397,132.2031,132.8906,132.0938
02/21/2020,131.8594,3287551,131.50,132.1406,131.4375
02/20/2020,131.4375,2305357,131.5312,131.5469,131.3906
02/19/2020,131.0781,1580261,131.0781,131.1406,131.0312
02/18/2020,131.2031,1839251,131.0312,131.3906,130.8281
02/14/2020,130.9844,1422889,130.7344,131.125,130.7344
02/13/2020,130.7656,2109801,130.6562,131.1719,130.6406
02/12/2020,130.6875,1544861,130.8906,130.9375,130.6094
02/11/2020,131.00,1505874,131.125,131.1875,130.875
02/10/2020,131.3594,1620545,131.0938,131.3906,130.8906
02/07/2020,131.0781,2237244,130.5469,131.1406,130.5156
02/06/2020,130.5625,1764966,130.5469,130.6562,130.2188
02/05/2020,130.5469,2460152,130.5469,130.5781,130.4844
02/04/2020,130.8906,2142525,131.5469,131.6406,130.75
02/03/2020,131.5781,2252624,131.8594,131.9062,131.125
01/31/2020,131.6562,2547328,131.7656,131.7969,131.7188
01/30/2020,131.3125,2585480,131.0625,131.5312,131.00
01/29/2020,131.0156,1688038,130.5156,131.1562,130.4219
01/28/2020,130.6094,2204069,130.8125,131.1875,130.4531
01/27/2020,130.8906,2284681,130.5781,130.9688,130.5312
01/24/2020,130.2812,2065600,129.8125,130.375,129.5938
01/23/2020,129.7812,1778762,129.5469,130.0312,129.5469
01/22/2020,129.5469,1280407,129.5312,129.625,129.375
01/21/2020,129.5781,1587257,129.1406,129.6094,129.1094
01/17/2020,129.0469,1275971,129.1094,129.2188,128.9062
01/16/2020,129.1562,1286757,129.3594,129.4375,129.0781
01/15/2020,129.3438,1255372,129.1719,129.4375,129.125
01/14/2020,129.1406,1331224,128.9219,129.2344,128.7812
01/13/2020,128.9219,1002289,128.8906,128.9844,128.8906
01/10/2020,129.0781,1291640,128.8594,129.1719,128.7656
01/09/2020,128.8906,1498411,128.7656,128.9375,128.5469
01/08/2020,128.7656,2882255,129.25,130.1875,128.7344
01/07/2020,129.1562,1362302,129.2344,129.3906,129.1406
01/06/2020,129.25,1561315,129.3125,129.375,129.2188
01/03/2020,129.3906,1718769,128.6562,129.4375,128.625
01/02/2020,128.625,1189664,128.2969,128.9219,128.1562
12/31/2019,128.4219,819300,128.6094,128.6094,128.25
12/30/2019,128.5312,846223,128.6094,128.6875,128.1562
12/27/2019,128.6562,597734,128.4062,128.6719,128.3906
12/26/2019,128.375,368305,128.3594,128.4688,128.2031
12/24/2019,128.3125,371921,128.1406,128.3906,128.00
12/23/2019,128.0938,572644,128.2188,128.3906,128.0469
12/20/2019,128.25,716666,128.2031,128.2656,127.9688
12/19/2019,128.3125,1122230,128.2344,128.4062,127.9219
12/18/2019,128.1719,1127195,128.5312,128.6406,128.0625
12/17/2019,128.4531,823671,128.4375,128.5781,128.4219
12/16/2019,128.4219,1086657,128.8906,128.9375,128.4062
12/13/2019,129.0312,2616199,128.7188,129.0625,128.6875
12/12/2019,128.3906,2482028,129.25,129.4375,128.1562
12/11/2019,129.2812,1151759,128.8594,129.3438,128.8281
12/10/2019,128.9219,1355450,129.0469,129.2188,128.7969
12/09/2019,128.9688,1022213,128.8906,129.1719,128.8438
12/06/2019,128.8906,1714937,129.00,129.0156,128.8594
12/05/2019,129.3125,1629254,129.4844,129.625,129.0781
12/04/2019,129.4219,1989961,129.8906,130.1094,129.3906
12/03/2019,130.0312,2321099,129.0469,130.1406,128.8125
12/02/2019,128.9062,2009461,129.00,129.0781,128.9062
11/29/2019,129.3594,1229502,129.4062,129.625,129.2344
11/27/2019,129.4844,1320439,129.75,129.7656,129.3906
11/26/2019,129.6875,2575771,129.5469,129.7656,129.3594
11/25/2019,129.5156,2831402,129.4375,129.5938,129.25
11/22/2019,129.4531,2287124,129.4688,129.7031,129.3281
11/21/2019,129.4844,2494709,129.875,130.0625,129.3906
11/20/2019,129.7969,2059447,129.8281,129.8594,129.7031
11/19/2019,129.4375,1184855,129.2656,129.50,129.1562
11/18/2019,129.3281,1126509,129.1406,129.4531,128.9688
11/15/2019,129.1406,940757,129.2656,129.3125,129.0156
11/14/2019,129.3438,1592125,128.7344,129.4688,128.6875
11/13/2019,128.8906,1434583,128.3281,128.9219,128.3281
11/12/2019,128.5312,1310236,128.3906,128.5781,128.1406
11/11/2019,128.4375,336814,128.25,128.5781,128.2188
11/08/2019,128.2656,1694127,128.4219,128.6875,128.1094
11/07/2019,128.3906,2525842,129.2031,129.375,127.9844
11/06/2019,129.3281,1414207,129.0625,129.3906,129.0625
11/05/2019,128.9219,1720259,129.625,129.6562,128.8594
11/04/2019,129.5781,1038499,130.0312,130.0781,129.5312
11/01/2019,130.0156,1538019,130.2656,130.4844,129.8438
10/31/2019,130.2969,2099566,130.3281,130.3906,130.2969
10/30/2019,129.4844,1354593,129.2344,129.7188,129.1094
10/29/2019,129.2656,1042460,129.2344,129.2812,129.2031
10/28/2019,129.1562,1056221,129.5781,129.5781,129.0469
10/25/2019,129.5312,1171909,129.8594,129.9688,129.3594
10/24/2019,129.8438,1238158,129.8281,130.0625,129.6406
10/23/2019,129.8594,829156,129.875,130.1406,129.7656
10/22/2019,129.8125,981249,129.7812,129.8594,129.7656
10/21/2019,129.625,852440,129.625,129.6406,129.5312
10/18/2019,130.0312,834811,129.9219,130.1719,129.7656
10/17/2019,129.9062,1375205,130.0312,130.1875,129.5156
10/16/2019,129.9844,1417476,129.7969,130.2344,129.7656
10/15/2019,129.7656,1325740,130.2812,130.5469,129.7031
10/14/2019,130.2188,440509,130.0625,130.5938,129.9375
10/11/2019,129.875,1954934,130.6406,130.8125,129.7188
10/10/2019,130.7031,1801812,131.3594,131.75,130.5938
10/09/2019,131.2812,1141915,131.75,131.8125,131.25
10/08/2019,131.7031,1327456,131.4844,131.9531,131.2031
10/07/2019,131.5156,1048206,131.5312,131.5469,131.4062
10/04/2019,131.9062,1487653,131.7031,132.0312,131.4844
10/03/2019,131.75,1817743,131.6094,131.8125,131.5156
10/02/2019,131.1406,1727363,131.1094,131.1562,131.0312
10/01/2019,130.6562,2093768,130.375,130.9219,129.625
09/30/2019,130.3125,1169847,130.2188,130.3906,130.0312
09/27/2019,130.3906,1231321,130.2188,130.4062,129.9375
09/26/2019,130.2812,1475901,129.9219,130.3906,129.9062
09/25/2019,129.9531,1684006,130.5781,130.75,129.8906
09/24/2019,130.7188,1628060,129.9688,130.7812,129.9219
09/23/2019,130.0781,1439367,129.7656,130.4219,129.5781
09/20/2019,129.6875,1133259,129.50,129.9688,129.375
09/19/2019,129.5938,1318793,129.2969,129.7031,129.1094
09/18/2019,129.3906,1517156,129.375,129.8594,129.1875
09/17/2019,129.2812,1612754,129.0312,129.4062,128.9688
09/16/2019,129.0625,1526337,128.8438,129.2188,128.75
09/13/2019,128.5781,2359759,129.6094,129.6719,128.50
09/12/2019,129.4375,2512363,129.9062,130.4062,129.375
09/11/2019,129.9062,1507279,129.9531,130.0938,129.7656
09/10/2019,130.1562,1915224,130.0156,130.0312,129.8125
09/09/2019,130.8594,1271476,131.3125,131.3594,130.6406
09/06/2019,131.375,1692601,131.3281,131.4844,130.8438
